HashFunction,Average,Count
9381ca9aacfcc85e142fa3be829346574b9173a4ebf2571c158d3ceaf1a6c7e3,185.0,21602
3a863ade0fb7b99c8a6f5434a0f6e90caa09e0afb556b8cd3f9e425f23286116,372.0,21592
e0507622b08f28691f3bcf7b1aed05a7c563918fa95e08aed2c8a95b4dbc7db8,102.0,21203
6f8e3ddfec0e3e813eaec7e94b469cd2f2aa6d0bb8fc65010fc97d35db8025a5,648.0,21028
2f5fefaa527316e6630e589235511e7f13781841babdc4c15ecc33a28204c9b4,182.0,21020
c355a94aef113e54f390fe9bf0290343e682cc7c04e81c9ea2e60c0f121b7560,1554.0,20832
bb7d412f746e82f0b5f076fa548506b7a3667818d4c60b4a71902eafdf8f6c27,4686.0,20719
8c3d2518477f51b946d55c6a02b12ae5807ab0da5cc237f334eb77d0187156c7,116.0,20456
12fc81f47c0483ab334757d6c83f5d6c34b0c3f6ead35bcae8b5f63de8b88826,2010.0,20453
b5e8dc32bfc23b5e79bbd86b0d00fce5e7904d29b7815db81f4235e8bd2f48b5,2358.0,20445
84e8b0d2169d127ee9504e113e8f24efaa4a7b572dc3928a6ca3cd0172da8142,338.0,20410
0a0cfaed2adac932229c5de33296a845a1e71b854833440e0552c858dad256d0,270.0,20195
c416676a37429b6d8944bd64d1aa9015d2cc04c946aa80254a019959bbf12795,4972.0,20160
4a441bf77b7bf2d0c68bfff767853b8fe7c0622199aaa905c4c56433200b2fda,459.0,20025
f4639358c89010a0818afcbd8f3d7a578fd1acaa2601f437715767cc120f9326,4082.0,19999
01750a18d18f417ce487278df16ae2c475197cd385a3bfa794bf85927e1a13fb,361.0,19914
72aeffa8b5d446f6205bbe72ea5476f36cb60ca6ee3c3be9e19b6d97e89e1217,113.0,19654
1574c6fb6f73c91b31ea7a1aec4c85fa9c937c84c6b3fd517b42ace2442005fb,1265.0,19209
ae4d88921fa9021b146ce991dd47c670dfc9bc81ea00238a2aa434575286d2f1,1909.0,19110
ae1f4165f9ff263ef46d7992acfa72a51eb92dd3698daca9bc8cdf90cf888762,2355.0,18924
362218f59da71596f335ccfbd7b69b208506b22c8c4e454e98867fedde54e06d,3881.0,18836
3dbce3a4a603c7298e569cf865bef4042963c46b9c59e4cc5cec795ef0e96a73,125.0,18817
f77e92775564aecac15bf0c73a50713384e69542c9c5261a928cfb9cb0219564,432.0,18775
1f020fb0047159b93c4b316b25f91e6b2046b45cdcbeca3f357a706d33f9b361,183.0,18740
edcb7a1ece55a0f2fa07a5869d948634479bbd6ac0fe4959663a1cd70725a81c,121.0,18740
f1658eb4f7752c0ebfb0858c239c22406f88a0673bdf1f496d05dc1bdb1859df,178.0,18739
d1ae6c9ee34cc58d69a4ad86f90323073dfa57f7a209f40259c473d2a65a8a63,115.0,18734
ec8e90dc875497242a1fe09915591fbf7f34b3efd63ea4209e4ec6101f2f823b,419.0,18605
d8d203be912a1d36947795932ead8289c9a93f56c1a79ecf151afa0bf08768fb,1084.0,18574
5bcb6535911a563601f48afc0e9e4a7c9c6ace293a38e535ef570b26c22295fd,124.0,18364
090d0114c667493259ebec7ca04adc7c37913b964af577ec1f74ac19e124d551,2430.0,18292
e9f96a44f82c52c29b9391d58a46deb79a3ae9b0023dc0b25d5ce193528c4ccc,661.0,18292
d072c445b699695dfcaa89c8416b5ff2eea09c3ee518f755a0e8406c667828e4,327.0,18281
13178209c10f1d82999040d461fbb7b878a8b9c995dfb9d0eba4b90a60853fe2,345.0,18265
1cfc814c88b7908a3e279269dd64d875e0056f7a9b1e92301b648262d83a755c,630.0,18208
ffa25662a9bd24e6150b4101b51e9b174fe5a5bfd04b32e18e374848130ee4ea,495.0,18190
360047b797c011cc95a8a8317523d1437fc69fc48bf069a7cf2482411fb2b37d,126.0,18175
74d31173c34b08c116af65be5c6ed621a3f7ee3e3bc90a3c41a28f0283886728,293.0,18011
c6bb912116983242476488768763de0681eed8f72960735e125d15131b125443,1265.0,17963
92cfea63527f2a0277ec3ab09df5b11a4c014abad65ca0b7864598f05cb5a44e,857.0,17955
1c002389c5b2896975a8d9e42b0ea4f3d799cb8e05fc67075611fe04a61ba6fc,212.0,17732
3d915550e39ae56e5b1f2a8d6d82cd7fe31e4cff0b6e00020b4bbd1451893339,136.0,17703
f46ba55cf7093ec9b4dbe84b4ec91134505ee5f5eecccc494981c670de499574,546.0,17642
f819c9eb1be29349c407701febd0bc4b7421197a4e6546e589f0ec88a72b0c2a,101.0,17428
b642396a7476ac40745b7a603efa63a27ec34bb0f1683e11c12958e2284e8632,171.0,17428
080ef3586e467df2ebd2296faca0e08649ebc9acb0b56d759a6d1431056775e6,480.0,17322
046478061de2f6bf43a0d95c518423171b15fcbbc526374cb6e4a6c827ed9abb,942.0,17281
286417906ce1c647d5a3917536c1a56823ce2cf92a72286d7603b5e53ca316c6,1180.0,17281
a0f40c6f7ca745934857cd05a0152b7e85dd4dd567c363644ff456b93d9a004c,112.0,17281
13d4f74fe5c262cdf3a2fd3a4b4c368ec40ccb810b700ad523efee589064483e,455.0,17281
a54e48189323e06ff9787171c1e181abb71c93b4338386844b4782fef2b3fc94,457.0,17281
9bbca89af98d98704964f8422a8a85d6be4e12396f050ecde510c416ab3139b2,622.0,17280
af48419697a94ba05a9231bdad75c3b57befc6ab166d646718b3266088ea1df1,113.0,17280
d4097b74c1448d8efee198ea7995a04f7bb7e8f616e885f7ebafd062df13dd97,517.0,17280
97e8ab1cefbfaba4299b670004684160df6cce6aed76ef76c32a6f95b3fc7a9b,267.0,17278
1c75a12688cb6bc6439aa46b3a80cc0c07d72a1b8156a601ae6ab5a50a066616,109.0,17277
72a0a58fbf1a6e5ea2b1f2194e3633a6a7963394f492f4ce1c53c7574022d0ab,880.0,17277
6353efed3b775683502e8bc1ccb69c3502b9a9e408291ef08aba57ea26870c75,505.0,17277
86c132a57a5d42a09859b7633752f73ab543f779fc5b531cf7b648f4afa60440,781.0,17276
437b18be75534bfcd1011de697b400fd99adaebc9659cc78b6330bc883b08685,1039.0,17275
056be1d5476ebd342ef1df744b0d2460e5b4b4f54ef9c701959255ab2772e56c,380.0,17275
4b8ec1cf716503fba1855a0cef3b7625d14358e7ec20ee65ce96d7ca3b183912,401.0,17274
d3a14f023757e610db405116b278c8d0ae7f3792e9e4bac55b535bc4440515a0,106.0,17262
f991e5a0c0084bb29211bbcaec9bcd27aae28fc64d791bfbd162069367d7eab1,175.0,17261
2fc3b9d2d2293c48a97004f7a65004091beecbec1fe13108957e2da4e8356e09,110.0,17260
6968f429993fcbbcff8be244f83b4c8196ddf63156c6c3252e568fd12e602cbd,565.0,17243
266ebe34ff1bbba4a103bb25398ca6b0d2a1234ce8cf7a309c3348ad5cf37e98,517.0,17239
b8b04054200358581b35f2c1f40ce741c868c2dad453f57e4c3abab337850e7f,917.0,17238
f928730991de3e9300e5e503597ab9936dc754ca6baa15a68232d407d8c04666,1180.0,17231
e5b0e507bfbe2d7bac4d4c93a5fc672488b0957ba5807d705c2a8866d400eefe,343.0,17227
442497e225889aa0b92d55ead6876a65d296b4e9fdf950fb09916f4e8d5df4a3,1190.0,17226
211f97ecb2a9ac82ebc6ba001688e497cd1528fc22a41763324501a4250d3698,255.0,17223
68b3554743a2a2394ffd48cf2d47f85ff5c2400f7e1f108a4bb407ff8abf1a3d,1178.0,17220
65108dcd80282e44fe4d2c6947e057c0a2e568fc734d176f650ba87bf96d02c8,1178.0,17220
7d74fc027a4230b0bef88151bd63d500d8644601ba7baf77b4ce51a74c8899fc,518.0,17210
254c6b80dc6ec997645df92d029445f49017602a97e24f0ef27f3aa0bd03851a,171.0,17196
3028aec7af535d13a79da7744c69c9e39fc65728c8ebf92df4fd8e019ab07ee1,173.0,17196
9564a515f1ecec62b5f3ba1509b76e06cb696c5501ebb639f0bf0b5c76d80b3a,348.0,17196
66bd97bc1c4d368a42f9d003b3ce70f643f05e809356624b6e44532474512645,170.0,17195
f1230fc2e21c7c66c2606ea3e23ed848b2273c9f1cf953fd3ff081ae65f5b54d,575.0,17188
7f295710014944a22d03d61b4ec5e9eb00f8ec6ad207e8b8ad9546930bfa4cee,626.0,17152
2b9c8369f80bda50c167305966c97c6b8f6353062507dfd2ce31a03480c978bc,143.0,17143
fd8a01ec6d27af1e4c83c6cfb87779e5e05b4a60ce93d7195ffddb7861437475,142.0,17135
f8284a7fa25a3145c78a8e5335e9dc9fef3223ba98918b8cae8ec7136649a01c,143.0,17135
fd26c0b5ce83bcdb3ddbe95b320dc8bbcc5a22f8b6a456bbb266391ffb91ac17,141.0,17135
a1656ac424d6c4a3447316bbafef437496ddc98b2e0f7d1123722f311719661d,141.0,17135
813f9f1928dfc16a1f9d9bafb20828a069e9c6bee3b308ea1dcbbaa14d8d1e2a,141.0,17134
1c248f50c6fe97e233e33ae31b84a3b55f81e5cec2849136b15222d77ed78fdb,396.0,17102
3e00470709471785d465d0b8179dd2155836800db5c27dc4547444a1971f0fa7,126.0,17099
8b757fdf358582c7781fd5abafc84910d2d89a6af82192f86df9e8817d937534,448.0,17098
d24cc12794eb3fe08b4479be4103c02af5ac2b35fd446ba79d065221b75928ab,181.0,17095
0b5b2ae723495b140f1e74e22b43f203d0c33ede4f1896d3ecd08ea7698a6d59,2224.0,17081
80e26f59e25253f4490ae66453aed99397d91adc9eb5b160d174ec4b61e50083,1268.0,17040
bdc0d45c54e1b695af9abe0c97bcc2d3e73ece9cf90503dec3961b35ddd7849b,107.0,17039
33f3dedf350f7464f0bca77494dd115b8a75e574302eaba8a91c5f5f30e29123,1499.0,17017
2618aa2d50367053d581185b7b930a365a3227c73456f38625ea3e2be9587c5c,209.0,17016
c44e8d8b4604496f4b9a109c6992cb6502db86bb6caafef3637141c9337d3fb5,255.0,16980
7b7eb396b34341449ff3c167fbd22f96dc27e87749fec8249867cf9060116861,106.0,16854
aec7d99531eaba90ec4aa25280c34a837c335ea16affd91f610c8ab4da323aa3,262.0,16838
a9b6ca82d3890586cad2ef9aa417df3226fb82562d64697beaf570461596707b,268.0,16838
d1a4a522351bcf754bc961e6cff8415eddf143f865b0eddf6701782befdfc001,218.0,16799
d50a3c1a33d0deeb9e32c47e5a5dee662c4356000eabc41b7f5e7ed4bab5f92a,611.0,16796
e318c61e24be28cee28c216c15e7ec67e6f2dec218a63c6a77cf270744d0a873,130.0,16779
f80374c46c60713a4f03563aad38c242f7bb284a97329a57fabb093cd4bc5f12,460.0,16726
e253a14bcc1ed47749688c28504378deb4a25b6ddef3c0b54a51e0097adbff78,1915.0,16720
1ab4b295b5531d950746f062d1c4ad3bbb7b951c1a3d51f359015e5500f18962,104.0,16599
dc9b11741f2df8a7e03872ea814bd4609a74914e4a53f1aa3b51f664f560be27,106.0,16596
e042cfbe7348e452206acb8b93e3088a987d3965a409cec6174972d61f9d5b1e,1638.0,16439
a90ea17489a43a9edd55ab7415dbf94110733605bde8d7b03679d98d6840421b,1107.0,16291
3d451f752ba5381b67dfeec29fc77ab348622b458ab4558d18d208f05631052a,2308.0,16128
7df2b7211782b8fe127e0012ca9fab3f7066e4fa85d15861d55a6ccb5e8323e7,841.0,16118
266dafac44449eaa92596aecec2df90ae31d0f422cc3786b814eeb057e131aa1,434.0,16081
590a3b8d351785a9183c18da991f2689b39297b9d223e653f21fcb8ea29110d0,1809.0,16066
e79cb7361a541a3a6f09bc58eb4757f39bac826ae7322a0507de02a8e418e399,182.0,15849
a05ffae3a6bcc1d91142e2ff0e4694ba8101b3af9fc16174af1e7332e02ec3ea,134.0,15837
b747b21547307ae3fd3c2582db52ca75afa19a7a3d1d4e8ec986d9935549cddc,1835.0,15836
0da160eeee5019e3ade427e0f4f86efe54526544b6528e03e65738e484231240,130.0,15827
1c281665f5fe3dfd684f6314b50a9ec82a9193f9df3962128824b5f23da6ffb6,105.0,15827
2f012a39285fdcf0880535dc3ed92cf4f2d220610c065e86fa8a4730852b9de1,183.0,15816
7f666388a99f37d762a617e1ad0ff34052832f98f16ac608422a37443f0c55dc,1640.0,15757
ef5580f6c76a8b663bd391dc661ac0f7a36b77255b09c74d4eaac3de704c1e0a,176.0,15663
656976f7b2a5177d87f0f964e86393750ca3c7cfb794025f73c1547b355e304e,737.0,15541
79e96034bb0a7a3fa5fb03dd35140ba22f5dfa2aa1a09e906c86d7faa99b5d9b,362.0,15484
7c0e591a3aef826f584c4d19015d245d574571e8a31eda3b14667966288c2624,116.0,15379
51441a935a4c6c406f0933d17c6b1622decd28e6cc6f2144dfecc8fc4f108db7,128.0,15297
56a80c71198e28e783ee90f22f6dc0f9494ddef1097c69004ed8efc69f070eb7,835.0,15256
6dc1a2a280b3b48472038eea72924d7a8707e909ae9ca3623c2efb05d0f31b19,465.0,15083
d2c14a262ab4b723d197cd12b7543518dbe8d29dd9b8cbd921c5003d3d7fc252,499.0,15060
825e22da276c90dc1816d3fadf67059b53d6a5dff7bf8253fb64fd31d7cbe3bd,631.0,15015
8260f7defb56c08d4b5a02304f149ce55f3ddd70b16cb810fdf595381551ca0c,246.0,14725
a65f13c0a6a817e3200568158a47fab07cbd19b5435ecc6a21ffbd75768d52a9,2812.0,14718
0982ddb65ba600ecc4a098848abd58d28c2cc7edc52ed3879a33c285d159c9b4,670.0,14656
8bd64a7db218221d4c69d672a89db45f50924fec2bf3b31a6b63b2f10fe55783,568.0,14622
75ba2fdabc99413895c46927efe454dd51a8d61761e77fd8b72c0b22c54b16fe,264.0,14557
700a9ed348ecd69c327d9fd303ca77067f9bb5744fb7a0ef5b974cfb09bb9246,294.0,14557
bf495655626a2efb0c49a0e1d57642827f731093f097f319cd43a47124ad533e,152.0,14544
d30120e593b254c47654789abe70893d12cdd2d2da36321b123dd8ed69e43a17,129.0,14527
ffd7b2c236fe7f0c9bd351af19370f263525abdc41412f6cfe8954db57c89db1,149.0,14520
f908bdad363a5ec8ec53baad4acee19d93547bad7bb944c268ec0f8c919875bd,1182.0,14400
4fd7f94130f3f9d50cfc1b635cd4bc57bb3c0785d8edfd6db28260cee96b55a3,137.0,14400
74f97512efd572deb1b78cb079e4f997200e47465802f15c5645abe061286815,174.0,14400
a706d646bac2970c4fc06f5c5ac811ba4a18d2a432860e2d94a9bab08a439ac0,166.0,14392
890a52b5fb1c3d041e5ef16980e648268f64c04898766795223b7f1d41e301ec,1393.0,14390
c1081a532535ce9d22700401cfdfdd451f822020af194103e4b61164f5f3b51e,129.0,14334
3ffac31eae076a4b768c239aefb8a886e1ce838b9e0f0ad4387b853b3600fdc4,1775.0,14333
a30a11c2d35b2bfa48a489d3879ff51ccb460e5de0a383c042d629c5ccb4ffdd,249.0,14305
e9a8ae77e1965c39d461e39101f063b8e9e13b5f992dd677734ad40046e0e129,275.0,14271
653ef486635214a642fedb39093c48c897a43b50b0533b929bc28b1889e2b918,615.0,14262
257d33ad4d7b423a812fffb652ac3389a55de6bc2555dad0d21c1023d191dbfe,1769.0,14257
44c3c87b8e175e1498fdf3321d45835cebc66fe6ec24f12de5dcdd79e2471164,302.0,14158
05cae9ebfe7eccfa042402d0f404b9ff37029fa633a4d4456e0db670de2c1054,1033.0,14130
1e58521ac7d6ce600cc5beed5d5c8e8eae6a44953ffb7ac2e1ed5f30523cb382,160.0,14024
a46d72742f3233cc85c2753e6ac1968d1cf21ce23a532499b5f2d065862a277f,386.0,13879
9d1b87249193fa9f2d746d9360455ef556f7aab521dfbad736ce1da40045b07b,221.0,13831
d58661a6b1e9ac25cd7b04567e97c6547cac9cd3d59df5aceabdb6c4d7869aa3,144.0,13680
b4eade8c01926f237d6e1f200f3447a43b57c147c2fd79df0e1f95bd97f6517d,140.0,13632
66523815f718e56ca61bba4c455982718ddc8fc3c0faff33528beed912a5ae76,3773.0,13583
c0904ada35cf60e491e677306c29694592c4aa365fba0a6f8816d2c72549d5c5,248.0,13563
ea43fe047d6ccd2ebfa33599bf024c9fb29e4d0c18e905db8e7d361a98d2bab6,277.0,13547
535cea69965a78c25992c14e663fa3a38396df379aa9791f3652583b405d4acb,265.0,13532
046f6eeabd0b5405f5852db8cca300d68ce9c2e2301311c281b8bda8fa7fb82b,677.0,13526
d15906d50e977918a60b62d1b5bde9eeb9231d45b520ca1c83bc859e63d3c0e8,747.0,13410
10c4c8b164ef65f8443a5cf2d1fcb984893d8dc2b63f8f447f986fcaf6717ae3,889.0,13182
3c67c799de1168b8b353c511ac77ecbd51840831a6bebf97b3862103253b5743,152.0,13146
3802907630ea9cfc8ff44ba7927d2214e4deba7e61f8a6b7fda45d8a26100d69,1289.0,13118
6daf8d019a80b4ac03276ba3da8b3679b1e053134f81f4952b2d0fe961055393,163.0,13086
a4677fa5fa19ab80d5a9fd99e50d48383353c89ece69ef7fd9a5566da89bc379,161.0,12878
6363d6fd3fff90b37602287cad6b25194d7a95cfb8cc3e43261f56aab9c21480,226.0,12759
dcd2e6694eb87b155a3398694979cd5e2dff18e43f4523e1eeb45dee097e5a39,101.0,12754
9c16d4d20db12997beba28909a60117f1e1b3e47c397b59b5d04a2f9e78553e5,100.0,12753
e07ca5a8bab82b453170beb557d655b66d0f4706c81ddedbb72c066eda3eb405,4366.0,12735
2e94108fa4fc4af36862b249a98baa0512af4ae229c5eb5e2639b8b824a67c53,198.0,12726
8c781b36787bb8d4fcc1f52bdb9d665efae5edf21486d9eb54beb570f3cd960e,1513.0,12640
80d133a891054d372b913e7b838c4eb7dbd8e4eb7445d3f277265f43834e75ae,1521.0,12624
a362e6a0f1e165ccb0c08a26cd500ba40d259694a29ea0520be07a51f1a1b007,272.0,12570
df1b100e2739af76b49709e18a51f63e30e889935108022b58909d58a71db6eb,177.0,12570
501e56aa2bcc16a0e810e960696843e37fcac03096933e07eca16237834e0cc0,532.0,12517
50fee642b27bea63c705f7908847bbc10bb173ae193000e2481324adc1966bd4,144.0,12387
5ec59d6f53d8b6c14182a211a15558c685da061595b1f4f290238cf79ef0167d,916.0,12288
8d0677262de6fb1d1aa973450ae9187bd9c48825f8b304ad3042a211d430f1d3,327.0,12286
9555ee5cf2079fefd482b1836df5db91af29f6d69fb95039e2bbc87dce8f9d2e,4165.0,12277
04c94583c63d28721cefbb8213c0bdf7de209339f5cb2ee1b2a4660d873bb92e,107.0,12220
48f273fcb5b7d22c8b777f56c45a092d9e83c51997028c42a86d19c07e5fadbe,184.0,12216
a758db164533024c3b0be57f068c8cdc3dd27e726298e4ca7bb84ab821a73004,389.0,12113
b7a6072390bcf06f428958cb0c0a246e48215a8b019dc7a9f1b3b00bc7ff3d54,119.0,12097
44d8baa0522844a59d4c029087a45e35188fc6b8104db1dcfa0eef7d3422be66,123.0,12076
147a481bc3b7e49a9a8341ceb8eb60776b9661a7c7f61b84ef0b5848c751f5fd,105.0,12000
d9fa6d4595c6253cceddc21280d87ad2301f6000853d35d839598c5a226f9676,1140.0,11970
49e778256ad55d8068a90b3f7a2591a26caa60006cce1cd6af00a6f3f274f5ec,1646.0,11970
4868d57abebd2245f60c4b0dff77bb56d7c067beedd6f532b371ba737892563a,2711.0,11952
8adf518335a7314193b6079c8dfcb20bd89ebd37b3987410ee366dcdf0a12fed,213.0,11873
15ecce5ea2ee3a2b295b2a5d758acb0265f29d63967aa685f497a1d6aeab8750,851.0,11819
abf9905eca92238cc3103f7ea17fce017c1dd2630caf163686be9c114ea2e898,151.0,11717
ceb983e90163283d03fde0783ebc7895400da058272349538f9da641708521ab,215.0,11684
c45dacc8eb183f5b81e83560c93712412b39b813b9cc28e4c83ab0d358592a8d,707.0,11660
9e02aeb77f7b2f4ab969b337048eda080c59c073d40f193c4129c07ab14826e1,4273.0,11630
5105800484406180d50dcd99374b84bd523d8290fc16c746c2b0a5c4157d690a,689.0,11606
8cfe4a176152b9ff4fbd9454fa7f2d0253480a69ec09405494e36282ebf53fa6,1333.0,11545
8f3ac84ff6718f91e896875c599a39243e74aa2a5e5fff1c6d103862624690f2,113.0,11538
ae67bbbd0723eea3067b62efd4ffc9613f063c196294af275ae4ea453475f429,1927.0,11527
7cff2316c846e66044b2edc9a64d552aca65b6858fb169aa1e7ee0d04cfe5a17,866.0,11519
177711d3cc7c7f4fa6a232bb572672a3cf4276310348eb31ea0c9ca981774b22,121.0,11491
b6f360b9dd9da219698221ce86d7e61e2b4a5d8d4c8bedd892422dbbe012c04b,346.0,11488
3281a0661c6d30da418a5405fa300658affc02a0eb4dcf036130285c3ed41f0e,132.0,11487
edf82e2d12672958fa3764c9f24bf8e0ed9903fc034245d56b8882e58087d3cc,136.0,11487
964bca2649c7ce0a1cf4d0888a9ee50a371d003e39ae47d1aaa113023b94dede,168.0,11482
f2a7b7d62d313e556e28d8103108e65f24061627e5e036bc30f6954fc3743500,287.0,11481
f3b5cf4c1e11310368719ef21d51c142e4eb9a9eb68c9cbc79cb7e9826e3ee53,295.0,11481
920522181d93f7b66bb2a2eba4ed0c092a8eef156b00ae7b680f48e99669505e,151.0,11474
0b39dc7720a1e6d6dbec0937cfc4cfb6a54308f42cdb5d64e164c62e0bcde293,385.0,11457
885600bdf4f0f3b3a411e3a22be57d9237bfbfa23ca458b51b34f122810fd5a4,338.0,11443
2791d24fc0993ad49f438c550626c3072781e06fcee47483b2386d127dab384f,248.0,11442
8072105c01ead835726c32863ccf9a1b18bcead8b4ef234d583029a0bc791319,171.0,11438
8abda0d36c34765e2e4e977e627dd8d90177168603d7850455db3237d289d0af,321.0,11409
ad35d9f4cddf3eb2d16860ec7ed61f9e02a7eb45b6c762ac4b3910927c38f5f1,130.0,11359
086a489e0b5eb130c5fc3b585b14aadaa56b08ef9040eeb98e625045a733a105,4908.0,11251
1b49f6ac0ec007612316189fd86b7269d0ac040935e4c791f8669d618bb586b0,3060.0,11218
49e87881f35b264412648dfa15a495aa4d566469fb589b4bbd9aed3ae03e4146,780.0,11105
431a4e91b73a31bb387346e70404534808941d2adb21635fd1fe5f87cb17a191,957.0,11099
769fa34b921e7df3b1542b2dd259adf43272540fe9e2218bf3fa39101d5f491d,134.0,10849
b2fc36702677c930ba3c985baa338c6618932a17f0fcd34e44e7c6634d88a34a,321.0,10793
c48342bfc207742def2dfe9e44f4d0a1c40341a6b6835417bb41def165e5f43d,1134.0,10717
9d30c4d9851f4d37df2aff62ba32d4b8d2f8f03a9ad9cde29da23e2c1199c0d3,118.0,10699
6f7f6d509a3698964db4f2385e5cdbe00fee7d425652ad096e8ea113cbb00b4c,148.0,10698
fa3c72f120fd9ee523a78e5a0c326e924207f3f3eee352023a273e8bc134605c,1979.0,10683
f9c9ab649336202f46a91d544ca5eaf9d96ca6ca09ddd3a47754cbba2a9d7bb3,1420.0,10625
3a6992f6bb2cf9af49b4f8e598788e0a89a7a8e9a1b15a76e22645b8c93db833,130.0,10533
03500fea63a1e65119128a3f54e8c4d125d5fad9909d4f210aca02a5881635bc,864.0,10386
7f3fa34e200efaf2a39ad61ca0df84b962300c15bf17ecaf822bc362d712719a,1092.0,10372
bb75a680213c930e15f0a3c618cc31c715e22bc90689220ac7f0ea2baff6b8cd,240.0,10367
3e60e8b766c504c4f0ca7f3881c4ffc5aa38516cff40d5c60ac0d47fefa3f2d4,153.0,10359
b2228a14da911fd7b73e51fbfc0975ac82464a2ab9fe1ea058a83c32f8ac3b70,311.0,10209
ee0a033455a52dce9c2f5340cde66e1a6d6e7a20435bafcb0bbd5b34c76b2a35,149.0,10142
303c0df0b604d5e57c970af2ea7fa8cdcec0a5c0ef5cfd07bd72925853f85a0b,911.0,10119
cadbbd11abc7c8aca21e012109608b5cdf0e062331e74cbc4451207a01baf0b4,393.0,9974
338846b60472c3c5056e92f36ba0ffb305fc6080e7d3657214cc90a3d181be7f,103.0,9908
b6faadfccdaf62d31583a2ea14a85049873caea7b479fb9ad6f74ef2c19e5439,4578.0,9904
6582e04daed539e2665a228aaa8e486e8743c382be37c2ae68cff1ccfdcc3586,909.0,9875
e8e6a9f5c5cec6238b7b3f7b6e73edb6bb7141c80202e7ac0d97754631c6e28d,175.0,9862
c2f5645d1cf4fe27ddbdca4132de7d6769cfb5918864c126ccfd679f489229b4,475.0,9860
b663ee401d8712d947e96facfc5c6179696eec4658040e83bbed6c721bc919d8,122.0,9818
18313a40f371e05e52014e58a1430b03962e4833ab1f715233e500b3d8339de0,286.0,9785
e62c5f50c95d75a5e557e1f0bee7c226e1dedb4a18902bab151022bc84114d0b,101.0,9721
fe9e2d882baf59ca7fd0740e9b9fe1512583e344713b6f6b2a49a7dd1a572cd9,492.0,9706
1d10d2fe0cc302d93534202f5a32c57478694ae024124e63f8680e471e8fcfc0,544.0,9668
073a42ca2a95d9c57d5a28f05d9bef8e53e47e7e0eefd479a98a8b6df16d5552,324.0,9497
36fc59a973d39372b1a030831468669fbd88c3f8a347f34862229894fe243c6a,234.0,9481
f45ffb6403e2c673d29ba4fad7135373dbb70e5849439e9ddb3ee89b91ae3b1c,732.0,9477
e806b59fc587a6e546c66afd6b478eb30cdd22a9a3d9576259455798c050a558,247.0,9453
0d90122665223b05bbdf5842d757817cd0a541df33c23c198ddb37636da4c85f,958.0,9401
60706bd38d2b9112f6e5cbb9a344842b32bc5df95dfa49fea50927174af9dd00,115.0,9399
52ea752d7e9b66207e88e586730e04684798cdb4bd4dd7e46fe8d758dec7f392,714.0,9390
45518d19aba20e27cb7e7c575d109d4b7ef538076b4cc7d79e96f2ee57a384d4,475.0,9380
fe5f19a3b6c8a622e6a5c4d2c2782343b46d97fe8eeb6d25af37e6e9650687f6,121.0,9351
3461662c3261f940da85ac2960b581cafc5d0c4288b6d178855f602b560386b0,339.0,9210
26585c7a74d54044f4bf8e49da5524baa46e5c53a5bd6bf40e9266e6542edfa6,3627.0,9147
aab92e29eb8c55ad8cf383bd9b3072ab679faeb46c5cb7dd359d3e67567c49c2,111.0,9001
dd158f6444da1396ea4888d0eeed56aafe08df1ac182c5c2aa1655b0e192caab,114.0,8876
999f2972d8cf20e6b2b3c2e78c4546e54eb093e7cf80391ecfb2fd3a4fb1047d,920.0,8876
7a2c1190c994af7a8ca40e7d2d57f35d5264aed007d12164253413b18a543b9b,949.0,8870
895b0938aff10e2c75fe19dae0957f294bb5f66cdc420081569b0a89ff4299e2,128.0,8784
414f865f12782600ee1befd9e6d03ea5316533c408cbfb6acb7b8bb5302fd32d,633.0,8721
e55731b1869f6c919c24e3128fd25d861c970874dddf7f2255249f10a2ed18e0,671.0,8694
8b222f0fe8c02f28746c23f2674a313a37cde15691320d2120be7f53aca332a1,1659.0,8678
c7d1dc7003862805255ec95b477ba6e7412f883432792fc4048665edc718a3a4,296.0,8670
6609ee9fe14c7901380503ac2f8439c0b00477abfbf4a68d96b28b2a4ff93933,121.0,8666
baf2044abcf0bc4f31e18e62f3682d5596af07524c577d1be9dbdbd2c90c563d,305.0,8660
a2ad3dfca77d5b3a46039d551ca04e9e2a58b018b73aacd9c4018e939ecf288e,158.0,8655
ef6feecf46e4070ef1889fe8c835199fb03f003ac94df6e5aca8ca97658670b5,215.0,8641
bed4a459c9a74beef19bd6e171dbd04dc88eaebb722cbef63631a9fa4ac0791a,365.0,8641
3ef29230aaba479d8bc55fa6d5d9cb371f6ef34798e0d1bba02cab229d547108,1164.0,8640
97c3525670051a4acf1507f696109b6582291cae3ac136e82df8879cd089ee2b,132.0,8640
e7a413aa96d1fa863c55677dccf8e140ab6389aa27887338659bd83d72c741bf,166.0,8640
205547f6436300711ca8d1fb54bd7fc33de71eaacb0c9672d33319d536c77b1a,100.0,8640
36170cc3af46c4b5ff74135d2ba888d6881f511afb771fe4b03de34dca0b55a0,123.0,8640
e75b74c64227378bcf45dcf78b30751ff56043237aea67b97e3d90dc3d1def0d,120.0,8640
4ef6c67bd6d8ef1ca53c24700906b06d64b112484e24f470bbe7dc342c836594,255.0,8640
bb828c28d1ccb7b5aa6ae76eabeadab3223ea915bd2f2285e18c8234142635f8,939.0,8640
